source,listing_type,title,price,location,bedrooms,bathrooms,size_sqm,property_type,url,scraped_at
PigiaMe,Sale,2 Bed Apartment with En Suite in Lavington,"KSh 13,000,000","Lavington, Nairobi",2 bed,,,,https://www.pigiame.co.ke/listings/2-bed-apartment-with-en-suite-in-lavington-5762042,2026-02-23T16:27:37.622829
PigiaMe,Sale,2 Bed Apartment with En Suite in Lavington,"KSh 13,000,000","Lavington, Nairobi",2 bed,,,,,2026-02-23T16:27:37.627854
PigiaMe,Sale,3 Bed Apartment with En Suite in Kileleshwa,"KSh 18,000,000","Kileleshwa, Nairobi",3 bed,,,,https://www.pigiame.co.ke/listings/3-bed-apartment-with-en-suite-in-kileleshwa-5768278,2026-02-23T16:27:37.686913
PigiaMe,Sale,Studio Apartment with En Suite in Kilimani,"KSh 4,500,000","Kilimani, Nairobi",,,,,https://www.pigiame.co.ke/listings/studio-apartment-with-en-suite-in-kilimani-5768419,2026-02-23T16:27:37.751089
PigiaMe,Sale,Studio Apartment with En Suite in Kilimani,"KSh 4,500,000","Kilimani, Nairobi",,,,,,2026-02-23T16:27:37.757236
PigiaMe,Sale,Serviced 3 Bed Apartment with En Suite in Kilimani,"KSh 17,000,000","Kilimani, Nairobi",3 bed,,,,https://www.pigiame.co.ke/listings/serviced-3-bed-apartment-with-en-suite-in-kilimani-6393650,2026-02-23T16:27:37.813540
PigiaMe,Sale,Serviced 3 Bed Apartment with En Suite in Kilimani,"KSh 17,000,000","Kilimani, Nairobi",3 bed,,,,,2026-02-23T16:27:37.818581
PigiaMe,Sale,3 Bedroom Apartment for Sale in Kileleshwa – Prime Location,"KSh 19,000,000","Kilimani, Nairobi",3 bed,,,,https://www.pigiame.co.ke/listings/3-bedroom-apartment-for-sale-in-kileleshwa-prime-location-6471736,2026-02-23T16:27:37.867539
PigiaMe,Sale,3 Bedroom Apartment for Sale in Kileleshwa – Prime Location,"KSh 19,000,000","Kilimani, Nairobi",3 bed,,,,https://www.pigiame.co.ketel:+254742880335,2026-02-23T16:27:37.871004
PigiaMe,Sale,3 Bedroom Apartment for Sale in Kileleshwa – Prime Location,"KSh 19,000,000","Kilimani, Nairobi",3 bed,,,,,2026-02-23T16:27:37.872496
PigiaMe,Sale,3 Bed Apartment with Borehole in Parklands,"KSh 23,000,000","Parklands, Nairobi",3 bed,,,,https://www.pigiame.co.ke/listings/3-bed-apartment-with-borehole-in-parklands-6374093,2026-02-23T16:27:37.882629
PigiaMe,Sale,3 Bed Apartment with Borehole in Parklands,"KSh 23,000,000","Parklands, Nairobi",3 bed,,,,,2026-02-23T16:27:37.888576
PigiaMe,Sale,2 Bed Apartment with En Suite in Muthaiga,"KSh 24,000,000","Muthaiga, Nairobi",2 bed,,,,https://www.pigiame.co.ke/listings/2-bed-apartment-with-en-suite-in-muthaiga-5905171,2026-02-23T16:27:37.969044
PigiaMe,Sale,2 Bed Apartment with En Suite in Muthaiga,"KSh 24,000,000","Muthaiga, Nairobi",2 bed,,,,,2026-02-23T16:27:37.975184
PigiaMe,Sale,2 Bed Apartment with En Suite at Nairobi,"KSh 24,000,000","Muthaiga, Nairobi",2 bed,,,,https://www.pigiame.co.ke/listings/2-bed-apartment-with-en-suite-at-nairobi-5908671,2026-02-23T16:27:38.055411
PigiaMe,Sale,2 Bed Apartment with En Suite at Nairobi,"KSh 24,000,000","Muthaiga, Nairobi",2 bed,,,,,2026-02-23T16:27:38.059403
PigiaMe,Rent,Gold,"KSh 275,000","Nyari, Nairobi",2 bed,,,,https://www.pigiame.co.ke/listings/2-bed-house-with-en-suite-in-nyari-6612485,2026-02-23T16:28:02.114217
PigiaMe,Rent,Gold,,,,,,,,2026-02-23T16:28:02.114879
PigiaMe,Rent,2 Bed House with En Suite in Nyari,"KSh 275,000","Nyari, Nairobi",2 bed,,,,,2026-02-23T16:28:02.120955
PigiaMe,Rent,Gold,"KSh 350,000","Lavington, Nairobi",4 bed,,,,https://www.pigiame.co.ke/listings/4-bed-townhouse-with-en-suite-in-lavington-6294209,2026-02-23T16:28:02.189153
PigiaMe,Rent,4 Bed Townhouse with En Suite in Lavington,"KSh 350,000","Lavington, Nairobi",4 bed,,,,,2026-02-23T16:28:02.195554
PigiaMe,Rent,Silver,"KSh 450,000","Runda, Nairobi",5 bed,,,,https://www.pigiame.co.ke/listings/5-bed-house-with-en-suite-in-runda-6601995,2026-02-23T16:28:02.267116
PigiaMe,Rent,5 Bed House with En Suite in Runda,"KSh 450,000","Runda, Nairobi",5 bed,,,,,2026-02-23T16:28:02.272205
PigiaMe,Rent,Silver,"KSh 190,000","Nyari, Nairobi",2 bed,,,,https://www.pigiame.co.ke/listings/2-bed-house-with-en-suite-in-nyari-6620428,2026-02-23T16:28:02.332143
PigiaMe,Rent,2 Bed House with En Suite in Nyari,"KSh 190,000","Nyari, Nairobi",2 bed,,,,,2026-02-23T16:28:02.338526
PigiaMe,Rent,Silver,"KSh 300,000","Lavington, Nairobi",5 bed,,,,https://www.pigiame.co.ke/listings/5-bed-townhouse-with-en-suite-in-lavington-5322961,2026-02-23T16:28:02.408248
PigiaMe,Rent,5 Bed Townhouse with En Suite in Lavington,"KSh 300,000","Lavington, Nairobi",5 bed,,,,,2026-02-23T16:28:02.414807
PigiaMe,Rent,Silver,"KSh 450,000","Lavington, Nairobi",4 bed,,,,https://www.pigiame.co.ke/listings/4-bed-house-with-en-suite-in-lavington-6600691,2026-02-23T16:28:02.489852
PigiaMe,Rent,4 Bed House with En Suite in Lavington,"KSh 450,000","Lavington, Nairobi",4 bed,,,,,2026-02-23T16:28:02.496732
PigiaMe,Rent,Silver,"KSh 280,000","Spring Valley, Nairobi",5 bed,,,,https://www.pigiame.co.ke/listings/5-bed-townhouse-with-en-suite-in-spring-valley-6609305,2026-02-23T16:28:02.570292
PigiaMe,Rent,5 Bed Townhouse with En Suite in Spring Valley,"KSh 280,000","Spring Valley, Nairobi",5 bed,,,,,2026-02-23T16:28:02.577031
PigiaMe,Rent,Silver,"KSh 490,000","Runda, Nairobi",5 bed,,,,https://www.pigiame.co.ke/listings/5-bed-house-with-en-suite-in-runda-6619331,2026-02-23T16:28:02.645876
PigiaMe,Rent,5 Bed House with En Suite in Runda,"KSh 490,000","Runda, Nairobi",5 bed,,,,,2026-02-23T16:28:02.652282
PigiaMe,Rent,Silver,"KSh 250,000","Runda, Nairobi",4 bed,,,,https://www.pigiame.co.ke/listings/4-bed-villa-with-en-suite-at-kiambu-road-6426463,2026-02-23T16:28:02.717942
PigiaMe,Rent,4 Bed Villa with En Suite at Kiambu Road,"KSh 250,000","Runda, Nairobi",4 bed,,,,,2026-02-23T16:28:02.724345
PigiaMe,Rent,Silver,"KSh 360,000","Lavington, Nairobi",5 bed,,,,https://www.pigiame.co.ke/listings/5-bed-townhouse-with-en-suite-in-lavington-6620255,2026-02-23T16:28:02.788688
PigiaMe,Rent,5 Bed Townhouse with En Suite in Lavington,"KSh 360,000","Lavington, Nairobi",5 bed,,,,,2026-02-23T16:28:02.793956
PigiaMe,Rent,Kenya,,,,,,,https://www.pigiame.co.ke/houses-for-rent,2026-02-23T16:28:02.873113
PigiaMe,Rent,Lavington,,,,,,,https://www.pigiame.co.ke/houses-for-rent/nairobi?location=lavington,2026-02-23T16:28:02.874325
PigiaMe,Rent,Runda,,,,,,,https://www.pigiame.co.ke/houses-for-rent/nairobi?location=runda,2026-02-23T16:28:02.874787
PigiaMe,Rent,Karen,,,,,,,https://www.pigiame.co.ke/houses-for-rent/nairobi?location=karen,2026-02-23T16:28:02.875351
PigiaMe,Rent,Kitisuru,,,,,,,https://www.pigiame.co.ke/houses-for-rent/nairobi?location=kitisuru,2026-02-23T16:28:02.875837
PigiaMe,Rent,Spring Valley,,,,,,,https://www.pigiame.co.ke/houses-for-rent/nairobi?location=spring-valley,2026-02-23T16:28:02.876361
PigiaMe,Rent,Gigiri,,,,,,,https://www.pigiame.co.ke/houses-for-rent/nairobi?location=gigiri,2026-02-23T16:28:02.876818
PigiaMe,Rent,"Karen, Bogani",,,,,,,https://www.pigiame.co.ke/houses-for-rent/nairobi?location=karen-bogani,2026-02-23T16:28:02.877769
PigiaMe,Rent,Kiambu Road,,,,,,,https://www.pigiame.co.ke/houses-for-rent/nairobi?location=kiambu-road,2026-02-23T16:28:02.878252
PigiaMe,Rent,Kileleshwa,,,,,,,https://www.pigiame.co.ke/houses-for-rent/nairobi?location=kileleshwa,2026-02-23T16:28:02.878759
PigiaMe,Rent,Kilimani,,,,,,,https://www.pigiame.co.ke/houses-for-rent/nairobi?location=kilimani,2026-02-23T16:28:02.879235
PigiaMe,Rent,Kitengela,,,,,,,https://www.pigiame.co.ke/houses-for-rent/nairobi?location=kitengela,2026-02-23T16:28:02.879887
PigiaMe,Rent,Kyuna,,,,,,,https://www.pigiame.co.ke/houses-for-rent/nairobi?location=kyuna,2026-02-23T16:28:02.880801
PigiaMe,Rent,Lang'ata,,,,,,,https://www.pigiame.co.ke/houses-for-rent/nairobi?location=langata,2026-02-23T16:28:02.881253
PigiaMe,Rent,Loresho,,,,,,,https://www.pigiame.co.ke/houses-for-rent/nairobi?location=loresho,2026-02-23T16:28:02.882243
PigiaMe,Rent,Lower Kabete,,,,,,,https://www.pigiame.co.ke/houses-for-rent/nairobi?location=lower-kabete,2026-02-23T16:28:02.882788
PigiaMe,Rent,Mlolongo,,,,,,,https://www.pigiame.co.ke/houses-for-rent/nairobi?location=mlolongo,2026-02-23T16:28:02.883399
PigiaMe,Rent,Muthaiga,,,,,,,https://www.pigiame.co.ke/houses-for-rent/nairobi?location=muthaiga,2026-02-23T16:28:02.883892
PigiaMe,Rent,Ngong,,,,,,,https://www.pigiame.co.ke/houses-for-rent/nairobi?location=ngong,2026-02-23T16:28:02.884345
PigiaMe,Rent,Nyari,,,,,,,https://www.pigiame.co.ke/houses-for-rent/nairobi?location=nyari,2026-02-23T16:28:02.885003
PigiaMe,Rent,Other Nairobi,,,,,,,https://www.pigiame.co.ke/houses-for-rent/nairobi?location=other-nairobi,2026-02-23T16:28:02.885548
PigiaMe,Rent,Parklands,,,,,,,https://www.pigiame.co.ke/houses-for-rent/nairobi?location=parklands,2026-02-23T16:28:02.886009
PigiaMe,Rent,Redhill,,,,,,,https://www.pigiame.co.ke/houses-for-rent/nairobi?location=redhill,2026-02-23T16:28:02.886543
PigiaMe,Rent,"Ridgeways, Fourways Junction",,,,,,,https://www.pigiame.co.ke/houses-for-rent/nairobi?location=ridgeways-fourways-junction,2026-02-23T16:28:02.887113
PigiaMe,Rent,Riverside,,,,,,,https://www.pigiame.co.ke/houses-for-rent/nairobi?location=riverside,2026-02-23T16:28:02.887705
PigiaMe,Rent,Roselyn,,,,,,,https://www.pigiame.co.ke/houses-for-rent/nairobi?location=rosslyn,2026-02-23T16:28:02.888163
PigiaMe,Rent,Roysambu,,,,,,,https://www.pigiame.co.ke/houses-for-rent/nairobi?location=roysambu,2026-02-23T16:28:02.888684
PigiaMe,Rent,Thome,,,,,,,https://www.pigiame.co.ke/houses-for-rent/nairobi?location=thome,2026-02-23T16:28:02.890041
PigiaMe,Rent,Westlands,,,,,,,https://www.pigiame.co.ke/houses-for-rent/nairobi?location=westlands,2026-02-23T16:28:02.890564
PigiaMe,Rent,5 Bed Townhouse with Swimming Pool at Lavington,"KSh 500,000","Lavington, Nairobi",5 bed,,,,https://www.pigiame.co.ke/listings/5-bed-townhouse-with-swimming-pool-at-lavington-6170932,2026-02-23T16:28:18.299334
PigiaMe,Rent,5 Bed Townhouse with Swimming Pool at Lavington,"KSh 500,000","Lavington, Nairobi",5 bed,,,,,2026-02-23T16:28:18.304714
PigiaMe,Rent,4 Bed House with En Suite at Off Kiambu Road,"KSh 250,000","Kiambu Road, Nairobi",4 bed,,,,https://www.pigiame.co.ke/listings/4-bed-house-with-en-suite-at-off-kiambu-road-6333522,2026-02-23T16:28:18.354772
PigiaMe,Rent,4 Bed House with En Suite at Off Kiambu Road,"KSh 250,000","Kiambu Road, Nairobi",4 bed,,,,,2026-02-23T16:28:18.358774
PigiaMe,Rent,4 Bed Townhouse with En Suite at Lavington,"KSh 450,000","Lavington, Nairobi",4 bed,,,,https://www.pigiame.co.ke/listings/4-bed-townhouse-with-en-suite-at-lavington-5822006,2026-02-23T16:28:18.417893
PigiaMe,Rent,4 Bed Townhouse with En Suite at Lavington,"KSh 450,000","Lavington, Nairobi",4 bed,,,,,2026-02-23T16:28:18.423744
PigiaMe,Rent,4 Bed House with En Suite at Runda,"KSh 300,000","Runda, Nairobi",4 bed,,,,https://www.pigiame.co.ke/listings/4-bed-house-with-en-suite-at-runda-5798803,2026-02-23T16:28:18.485053
PigiaMe,Rent,4 Bed House with En Suite at Runda,"KSh 300,000","Runda, Nairobi",4 bed,,,,,2026-02-23T16:28:18.489069
PigiaMe,Rent,5 Bed House with En Suite at Old Runda,"KSh 300,000","Runda, Nairobi",5 bed,,,,https://www.pigiame.co.ke/listings/5-bed-house-with-en-suite-at-old-runda-5441280,2026-02-23T16:28:18.535294
PigiaMe,Rent,5 Bed House with En Suite at Old Runda,"KSh 300,000","Runda, Nairobi",5 bed,,,,,2026-02-23T16:28:18.540402
PigiaMe,Rent,5 Bed House with En Suite at Off Un Avenue,"KSh 450,000","Gigiri, Nairobi",5 bed,,,,https://www.pigiame.co.ke/listings/5-bed-house-with-en-suite-at-off-un-avenue-6272857,2026-02-23T16:28:18.606082
PigiaMe,Rent,5 Bed House with En Suite at Off Un Avenue,"KSh 450,000","Gigiri, Nairobi",5 bed,,,,,2026-02-23T16:28:18.611795
PigiaMe,Rent,4 Bed House with En Suite in Runda,"KSh 270,000","Runda, Nairobi",4 bed,,,,https://www.pigiame.co.ke/listings/4-bed-house-with-en-suite-in-runda-5886212,2026-02-23T16:28:18.664510
PigiaMe,Rent,4 Bed House with En Suite in Runda,"KSh 270,000","Runda, Nairobi",4 bed,,,,,2026-02-23T16:28:18.669656
PigiaMe,Rent,5 Bed House with En Suite at Gigiri,"KSh 520,000","Gigiri, Nairobi",5 bed,,,,https://www.pigiame.co.ke/listings/5-bed-house-with-en-suite-at-gigiri-6460796,2026-02-23T16:28:18.751835
PigiaMe,Rent,5 Bed House with En Suite at Gigiri,"KSh 520,000","Gigiri, Nairobi",5 bed,,,,,2026-02-23T16:28:18.758408
PigiaMe,Rent,4 Bed House with En Suite in Kiambu Road,"KSh 250,000","Kiambu Road, Nairobi",4 bed,,,,https://www.pigiame.co.ke/listings/4-bed-house-with-en-suite-in-kiambu-road-5594552,2026-02-23T16:28:18.832427
PigiaMe,Rent,4 Bed House with En Suite in Kiambu Road,"KSh 250,000","Kiambu Road, Nairobi",4 bed,,,,,2026-02-23T16:28:18.839377
PigiaMe,Rent,5 Bed House with En Suite in Kyuna,"KSh 550,000","Kyuna, Nairobi",5 bed,,,,https://www.pigiame.co.ke/listings/5-bed-house-with-en-suite-in-kyuna-5783339,2026-02-23T16:28:18.904393
PigiaMe,Rent,5 Bed House with En Suite in Kyuna,"KSh 550,000","Kyuna, Nairobi",5 bed,,,,,2026-02-23T16:28:18.910299
PigiaMe,Rent,5 Bed House with En Suite at Off Runda Grove,"KSh 650,000","Runda, Nairobi",5 bed,,,,https://www.pigiame.co.ke/listings/5-bed-house-with-en-suite-at-off-runda-grove-6370539,2026-02-23T16:28:36.327689
PigiaMe,Rent,5 Bed House with En Suite at Off Runda Grove,"KSh 650,000","Runda, Nairobi",5 bed,,,,,2026-02-23T16:28:36.334539
PigiaMe,Rent,7 Bed House with En Suite at Runda Groove,"KSh 900,000","Runda, Nairobi",7 bed,,,,https://www.pigiame.co.ke/listings/7-bed-house-with-en-suite-at-runda-groove-6223276,2026-02-23T16:28:36.392135
PigiaMe,Rent,7 Bed House with En Suite at Runda Groove,"KSh 900,000","Runda, Nairobi",7 bed,,,,,2026-02-23T16:28:36.397314
PigiaMe,Rent,4 Bed House with En Suite in Muthaiga,"KSh 580,000","Muthaiga, Nairobi",4 bed,,,,https://www.pigiame.co.ke/listings/4-bed-house-with-en-suite-in-muthaiga-6199382,2026-02-23T16:28:36.455048
PigiaMe,Rent,4 Bed House with En Suite in Muthaiga,"KSh 580,000","Muthaiga, Nairobi",4 bed,,,,,2026-02-23T16:28:36.459315
PigiaMe,Rent,5 Bed House with En Suite in Rosslyn,"KSh 500,000","Roselyn, Nairobi",5 bed,,,,https://www.pigiame.co.ke/listings/5-bed-house-with-en-suite-in-rosslyn-5894113,2026-02-23T16:28:36.508843
PigiaMe,Rent,5 Bed House with En Suite in Rosslyn,"KSh 500,000","Roselyn, Nairobi",5 bed,,,,,2026-02-23T16:28:36.513856
PigiaMe,Rent,4 Bed House with En Suite in Runda,"KSh 280,000","Runda, Nairobi",4 bed,,,,https://www.pigiame.co.ke/listings/4-bed-house-with-en-suite-in-runda-5042364,2026-02-23T16:28:36.567173
PigiaMe,Rent,4 Bed House with En Suite in Runda,"KSh 280,000","Runda, Nairobi",4 bed,,,,,2026-02-23T16:28:36.573130
PigiaMe,Rent,4 Bed House with En Suite at Nyari,"KSh 330,000","Nyari, Nairobi",4 bed,,,,https://www.pigiame.co.ke/listings/4-bed-house-with-en-suite-at-nyari-5692880,2026-02-23T16:28:36.641196
PigiaMe,Rent,4 Bed House with En Suite at Nyari,"KSh 330,000","Nyari, Nairobi",4 bed,,,,,2026-02-23T16:28:36.653078
PigiaMe,Rent,5 Bed House with En Suite at Nyari,"KSh 450,000","Nyari, Nairobi",5 bed,,,,https://www.pigiame.co.ke/listings/5-bed-house-with-en-suite-at-nyari-5383410,2026-02-23T16:28:36.736845
PigiaMe,Rent,5 Bed House with En Suite at Nyari,"KSh 450,000","Nyari, Nairobi",5 bed,,,,,2026-02-23T16:28:36.741809
PigiaMe,Rent,5 Bed House with En Suite at Nyari,"KSh 600,000","Nyari, Nairobi",5 bed,,,,https://www.pigiame.co.ke/listings/5-bed-house-with-en-suite-at-nyari-5790165,2026-02-23T16:28:36.819808
PigiaMe,Rent,5 Bed House with En Suite at Nyari,"KSh 600,000","Nyari, Nairobi",5 bed,,,,,2026-02-23T16:28:36.823865
PigiaMe,Rent,4 bedroom townhouse for rent in Kyuna,"KSh 280,000","Kyuna, Nairobi",4 bed,,,,https://www.pigiame.co.ke/listings/4-bedroom-townhouse-for-rent-in-kyuna-3754549,2026-02-23T16:28:36.875510
PigiaMe,Rent,4 bedroom townhouse for rent in Kyuna,"KSh 280,000","Kyuna, Nairobi",4 bed,,,,,2026-02-23T16:28:36.880339
PigiaMe,Rent,6 Bed House with En Suite in Karen,"KSh 500,000","Karen, Nairobi",6 bed,,,,https://www.pigiame.co.ke/listings/6-bed-house-with-en-suite-in-karen-5313591,2026-02-23T16:28:36.893935
PigiaMe,Rent,6 Bed House with En Suite in Karen,"KSh 500,000","Karen, Nairobi",6 bed,,,,,2026-02-23T16:28:36.898981
PigiaMe,Rent,1 Bed House with En Suite at Lone Tree Rosslyn,"KSh 120,000","Roselyn, Nairobi",1 bed,,,,https://www.pigiame.co.ke/listings/1-bed-house-with-en-suite-at-lone-tree-rosslyn-5480748,2026-02-23T16:28:47.170464
PigiaMe,Rent,1 Bed House with En Suite at Lone Tree Rosslyn,"KSh 120,000","Roselyn, Nairobi",1 bed,,,,,2026-02-23T16:28:47.182276
PigiaMe,Rent,5 Bed Townhouse with En Suite in Lower Kabete,"KSh 300,000","Lower Kabete, Nairobi",5 bed,,,,https://www.pigiame.co.ke/listings/5-bed-townhouse-with-en-suite-in-lower-kabete-5394820,2026-02-23T16:28:47.342440
PigiaMe,Rent,5 Bed Townhouse with En Suite in Lower Kabete,"KSh 300,000","Lower Kabete, Nairobi",5 bed,,,,,2026-02-23T16:28:47.346523
PigiaMe,Rent,4 Bed House with En Suite at Loresho,"KSh 250,000","Loresho, Nairobi",4 bed,,,,https://www.pigiame.co.ke/listings/4-bed-house-with-en-suite-at-loresho-5289690,2026-02-23T16:28:47.394527
PigiaMe,Rent,4 Bed House with En Suite at Loresho,"KSh 250,000","Loresho, Nairobi",4 bed,,,,,2026-02-23T16:28:47.398922
PigiaMe,Rent,5 Bed House with En Suite in Runda,"KSh 370,000","Runda, Nairobi",5 bed,,,,https://www.pigiame.co.ke/listings/5-bed-house-with-en-suite-in-runda-5439305,2026-02-23T16:28:47.450445
PigiaMe,Rent,5 Bed House with En Suite in Runda,"KSh 370,000","Runda, Nairobi",5 bed,,,,,2026-02-23T16:28:47.454579
PigiaMe,Rent,4 Bed Townhouse with En Suite in Runda,"KSh 300,000","Runda, Nairobi",4 bed,,,,https://www.pigiame.co.ke/listings/4-bed-townhouse-with-en-suite-in-runda-5626777,2026-02-23T16:28:47.500507
PigiaMe,Rent,4 Bed Townhouse with En Suite in Runda,"KSh 300,000","Runda, Nairobi",4 bed,,,,,2026-02-23T16:28:47.504929
PigiaMe,Rent,5 Bed House with En Suite at Gigiri,"KSh 620,000","Gigiri, Nairobi",5 bed,,,,https://www.pigiame.co.ke/listings/5-bed-house-with-en-suite-at-gigiri-5860318,2026-02-23T16:28:47.552080
PigiaMe,Rent,5 Bed House with En Suite at Gigiri,"KSh 620,000","Gigiri, Nairobi",5 bed,,,,,2026-02-23T16:28:47.555741
PigiaMe,Rent,4 Bed Villa with En Suite in Lavington,"KSh 350,000","Lavington, Nairobi",4 bed,,,,https://www.pigiame.co.ke/listings/4-bed-villa-with-en-suite-in-lavington-5531703,2026-02-23T16:28:47.605785
PigiaMe,Rent,4 Bed Villa with En Suite in Lavington,"KSh 350,000","Lavington, Nairobi",4 bed,,,,,2026-02-23T16:28:47.609877
PigiaMe,Rent,5 Bed House with En Suite at Muthaiga,"KSh 700,000","Muthaiga, Nairobi",5 bed,,,,https://www.pigiame.co.ke/listings/5-bed-house-with-en-suite-at-muthaiga-5869499,2026-02-23T16:28:47.657987
PigiaMe,Rent,5 Bed House with En Suite at Muthaiga,"KSh 700,000","Muthaiga, Nairobi",5 bed,,,,,2026-02-23T16:28:47.661849
PigiaMe,Rent,5 Bed House with En Suite in Karen,"KSh 350,000","Karen, Nairobi",5 bed,,,,https://www.pigiame.co.ke/listings/5-bed-house-with-en-suite-in-karen-5837792,2026-02-23T16:28:47.714525
PigiaMe,Rent,5 Bed House with En Suite in Karen,"KSh 350,000","Karen, Nairobi",5 bed,,,,,2026-02-23T16:28:47.719816
PigiaMe,Rent,4 Bed House with En Suite in Runda,"KSh 450,000","Runda, Nairobi",4 bed,,,,https://www.pigiame.co.ke/listings/4-bed-house-with-en-suite-in-runda-5804433,2026-02-23T16:28:47.780534
PigiaMe,Rent,4 Bed House with En Suite in Runda,"KSh 450,000","Runda, Nairobi",4 bed,,,,,2026-02-23T16:28:47.792082
PigiaMe,Rent,5 Bed House with En Suite in Runda,"KSh 600,000","Runda, Nairobi",5 bed,,,,https://www.pigiame.co.ke/listings/5-bed-house-with-en-suite-in-runda-6386910,2026-02-23T16:28:55.841663
PigiaMe,Rent,5 Bed House with En Suite in Runda,"KSh 600,000","Runda, Nairobi",5 bed,,,,,2026-02-23T16:28:55.847381
PigiaMe,Rent,4 Bed Townhouse with En Suite at Kileleshwa,"KSh 250,000","Kileleshwa, Nairobi",4 bed,,,,https://www.pigiame.co.ke/listings/4-bed-townhouse-with-en-suite-at-kileleshwa-6445153,2026-02-23T16:28:55.922554
PigiaMe,Rent,4 Bed Townhouse with En Suite at Kileleshwa,"KSh 250,000","Kileleshwa, Nairobi",4 bed,,,,,2026-02-23T16:28:55.926843
PigiaMe,Rent,5 Bed House with Garden in Runda,"KSh 516,000","Runda, Nairobi",5 bed,,,,https://www.pigiame.co.ke/listings/5-bed-house-with-garden-in-runda-6448401,2026-02-23T16:28:55.990495
PigiaMe,Rent,5 Bed House with Garden in Runda,"KSh 516,000","Runda, Nairobi",5 bed,,,,,2026-02-23T16:28:55.996438
PigiaMe,Rent,5 Bed Villa with En Suite in Loresho,"KSh 549,000","Loresho, Nairobi",5 bed,,,,https://www.pigiame.co.ke/listings/5-bed-villa-with-en-suite-in-loresho-6281183,2026-02-23T16:28:56.071000
PigiaMe,Rent,5 Bed Villa with En Suite in Loresho,"KSh 549,000","Loresho, Nairobi",5 bed,,,,,2026-02-23T16:28:56.077572
PigiaMe,Rent,4 Bed House with En Suite at Kiambu Road,"KSh 400,000","Kiambu Road, Nairobi",4 bed,,,,https://www.pigiame.co.ke/listings/4-bed-house-with-en-suite-at-kiambu-road-6330019,2026-02-23T16:28:56.153834
PigiaMe,Rent,4 Bed House with En Suite at Kiambu Road,"KSh 400,000","Kiambu Road, Nairobi",4 bed,,,,,2026-02-23T16:28:56.159754
PigiaMe,Rent,6 Bed House with En Suite in Runda,"KSh 500,000","Runda, Nairobi",6 bed,,,,https://www.pigiame.co.ke/listings/6-bed-house-with-en-suite-in-runda-6063093,2026-02-23T16:28:56.230874
PigiaMe,Rent,6 Bed House with En Suite in Runda,"KSh 500,000","Runda, Nairobi",6 bed,,,,,2026-02-23T16:28:56.236025
PigiaMe,Rent,5 Bed House with En Suite at Nyari,"KSh 550,000","Nyari, Nairobi",5 bed,,,,https://www.pigiame.co.ke/listings/5-bed-house-with-en-suite-at-nyari-6142891,2026-02-23T16:28:56.300379
PigiaMe,Rent,5 Bed House with En Suite at Nyari,"KSh 550,000","Nyari, Nairobi",5 bed,,,,,2026-02-23T16:28:56.306213
PigiaMe,Rent,5 Bed House with En Suite in Kitisuru,"KSh 710,700","Kitisuru, Nairobi",5 bed,,,,https://www.pigiame.co.ke/listings/5-bed-house-with-en-suite-in-kitisuru-6297326,2026-02-23T16:28:59.345187
PigiaMe,Rent,5 Bed House with En Suite in Kitisuru,"KSh 710,700","Kitisuru, Nairobi",5 bed,,,,,2026-02-23T16:28:59.351431
PigiaMe,Rent,4 Bed Villa with En Suite at Kitisuru,"KSh 320,000","Kitisuru, Nairobi",4 bed,,,,https://www.pigiame.co.ke/listings/4-bed-villa-with-en-suite-at-kitisuru-6298024,2026-02-23T16:28:59.421531
PigiaMe,Rent,4 Bed Villa with En Suite at Kitisuru,"KSh 320,000","Kitisuru, Nairobi",4 bed,,,,,2026-02-23T16:28:59.425747
PigiaMe,Rent,3 Bed House with En Suite at Westland,"KSh 420,000","Roselyn, Nairobi",3 bed,,,,https://www.pigiame.co.ke/listings/3-bed-house-with-en-suite-at-westland-5878046,2026-02-23T16:28:59.473328
PigiaMe,Rent,3 Bed House with En Suite at Westland,"KSh 420,000","Roselyn, Nairobi",3 bed,,,,,2026-02-23T16:28:59.477562
PigiaMe,Rent,2 Bed House with En Suite at Westland,"KSh 140,000","Runda, Nairobi",2 bed,,,,https://www.pigiame.co.ke/listings/2-bed-house-with-en-suite-at-westland-5890252,2026-02-23T16:29:08.599816
PigiaMe,Rent,2 Bed House with En Suite at Westland,"KSh 140,000","Runda, Nairobi",2 bed,,,,,2026-02-23T16:29:08.607455
PigiaMe,Rent,5 Bed House with En Suite at Runda,"KSh 350,000","Runda, Nairobi",5 bed,,,,https://www.pigiame.co.ke/listings/5-bed-house-with-en-suite-at-runda-6136242,2026-02-23T16:29:08.683047
PigiaMe,Rent,5 Bed House with En Suite at Runda,"KSh 350,000","Runda, Nairobi",5 bed,,,,,2026-02-23T16:29:08.691516
PigiaMe,Rent,5 Bed House with En Suite in Runda,"KSh 580,000","Runda, Nairobi",5 bed,,,,https://www.pigiame.co.ke/listings/5-bed-house-with-en-suite-in-runda-6218193,2026-02-23T16:29:08.780959
PigiaMe,Rent,5 Bed House with En Suite in Runda,"KSh 580,000","Runda, Nairobi",5 bed,,,,,2026-02-23T16:29:08.786879
PigiaMe,Rent,5 Bed House with En Suite in Karen,"KSh 350,000","Karen, Nairobi",5 bed,,,,https://www.pigiame.co.ke/listings/5-bed-house-with-en-suite-in-karen-5853122,2026-02-23T16:29:08.849123
